127.0.0.1 - - [13/May/2018:23:19:00 +0000] "GET /2018/05/13/hello-world/ HTTP/1.1" 200 19535 "http://theroaster.local/2018/05/13/hello-world/" "WordPress/4.9.5; http://theroaster.local"
127.0.0.1 - - [13/May/2018:23:19:02 +0000] "POST /wp-cron.php?doing_wp_cron=1526253541.0185379981994628906250 HTTP/1.1" 499 0 "http://theroaster.local/wp-cron.php?doing_wp_cron=1526253541.0185379981994628906250" "WordPress/4.9.5; http://theroaster.local"
127.0.0.1 - - [13/May/2018:23:37:22 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.5 HTTP/1.0" 200 331317 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:22 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.5 HTTP/1.0" 200 244314 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "POST /wp-cron.php?doing_wp_cron=1526254643.2514920234680175781250 HTTP/1.1" 499 0 "http://theroaster.local/wp-cron.php?doing_wp_cron=1526254643.2514920234680175781250" "WordPress/4.9.5; http://theroaster.local"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "POST /wp-cron.php?doing_wp_cron=1526254643.2506248950958251953125 HTTP/1.1" 499 0 "http://theroaster.local/wp-cron.php?doing_wp_cron=1526254643.2506248950958251953125" "WordPress/4.9.5; http://theroaster.local"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=5956948110&1526254643053 HTTP/1.0" 200 1114 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=5956948110&1526254644463 HTTP/1.0" 200 572 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=5956948110&1526254644584 HTTP/1.0" 200 1 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1255 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:28 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 780 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:45 +0000] "GET /wp-admin/customize.php HTTP/1.0" 200 335804 "http://theroaster.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:46 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views,code-editor&ver=4.9.5 HTTP/1.0" 200 116170 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:46 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,me&load%5B%5D=dia-models,moxiejs,plupload,wp-plupload&ver=4.9.5 HTTP/1.0" 200 134152 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:46 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=4.9.5 HTTP/1.0" 200 6484 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:46 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=heartbeat,customize-base,customize-controls,customize-widgets,accordion,customize-nav-menus,jquery-ui-slider,jquery-touch-punch,&load%5B%5D=iris,wp-color-picker,imgareaselect,customize-models,customize-views,mce-view,image-edit,updates,quicktags,wplink,jquery-ui-posit&load%5B%5D=ion,jquery-ui-menu,jquery-ui-autocomplete,thickbox,media-upload&ver=4.9.5 HTTP/1.0" 200 113982 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:46 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4607-20180123 HTTP/1.0" 200 214099 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:48 +0000] "GET /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0 HTTP/1.0" 200 114521 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:37:49 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:38:47 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:39:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 26 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:37 +0000] "POST /wp-admin/async-upload.php HTTP/1.0" 200 1587 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 16 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:43 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 200 2173 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:41:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 142 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:42:28 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 200 904 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:42:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:42:30 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 200 934 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:42:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 136 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:42:47 +0000] "POST /wp-admin/async-upload.php HTTP/1.0" 200 1323 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:43:12 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1820 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:43:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:43:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 114 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:44:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:46:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:48:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:49:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:50:47 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:51:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:53:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:55:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:57:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [13/May/2018:23:59:50 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:22 +0000] "GET / HTTP/1.0" 200 60561 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:40 +0000] "GET / HTTP/1.0" 200 60561 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:42 +0000] "GET / HTTP/1.0" 200 60561 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:45:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:46:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:48:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:50:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:52:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:00:54:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:09:17 +0000] "GET / HTTP/1.0" 200 60561 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:09:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://theroaster.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:09:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:10:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1842 "http://theroaster.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:10:21 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 499 0 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:10:21 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 200 950 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
127.0.0.1 - - [14/May/2018:04:10:22 +0000] "POST /?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_autosaved=on&customize_preview_nonce=c559c015ad HTTP/1.0" 200 944 "http://theroaster.local/?customize_changeset_uuid=bee776fc-b3db-423b-a69d-055b8ca44dfb&customize_theme=twentyseventeen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
